,id,id_attack,tpl,section,tn,sz
26825,1,8,3,7,1,10
26826,1,8,3,7,0,8
26827,1,8,3,7,0,7
26828,1,8,3,7,1,6
26829,1,8,3,7,0,6
26830,1,8,3,7,0,6
26831,1,6,3,7,0,6
26832,1,6,3,7,1,7
26833,1,6,3,7,2,8
26834,1,6,3,7,0,5
26835,1,6,3,7,0,7
26836,1,6,3,7,0,4
26837,1,6,3,7,0,4
26838,1,65,3,7,0,5
26839,1,65,3,7,0,6
26840,1,65,3,7,0,6
26841,1,65,3,7,0,5
26842,1,65,3,7,0,5
26843,1,65,3,7,0,4
26844,1,65,3,7,0,4
26845,1,13,3,7,2,9
26846,1,13,3,7,0,4
26847,1,13,3,7,0,5
26848,1,13,3,7,0,5
26849,1,13,3,7,0,4
26850,1,13,3,7,0,4
26851,1,13,3,7,0,4
26852,1,62,3,7,0,5
26853,1,62,3,7,0,8
26854,1,62,3,7,0,7
26855,1,62,3,7,0,4
26856,1,62,3,7,0,5
26857,1,62,3,7,0,6
26858,1,62,3,7,0,5
26859,1,50,3,7,0,8
26860,1,50,3,7,0,8
26861,1,50,3,7,0,12
26862,1,50,3,7,0,8
26863,1,50,3,7,0,8
26864,1,50,3,7,0,8
26865,1,50,3,7,0,8
26866,1,48,3,7,0,5
26867,1,48,3,7,0,4
26868,1,48,3,7,0,4
26869,1,48,3,7,0,4
26870,1,48,3,7,0,4
26871,1,48,3,7,0,4
26872,1,48,3,7,0,4
26873,1,51,3,7,1,8
26874,1,51,3,7,2,8
26875,1,51,3,7,0,7
26876,1,51,3,7,0,5
26877,1,51,3,7,0,4
26878,1,51,3,7,0,4
26879,1,51,3,7,0,4
26880,1,74,3,7,0,5
26881,1,74,3,7,0,4
26882,1,74,3,7,0,7
26883,1,74,3,7,0,4
26884,1,74,3,7,0,4
26885,1,74,3,7,0,4
26886,1,74,3,7,0,4
26887,1,73,3,7,0,5
26888,1,73,3,7,0,4
26889,1,73,3,7,0,8
26890,1,73,3,7,0,4
26891,1,73,3,7,0,5
26892,1,73,3,7,0,4
26893,1,73,3,7,0,5
26894,1,53,3,7,0,7
26895,1,53,3,7,0,4
26896,1,53,3,7,0,8
26897,1,53,3,7,0,6
26898,1,53,3,7,0,4
26899,1,53,3,7,0,4
26900,1,53,3,7,0,5
26901,1,18,3,7,0,7
26902,1,18,3,7,1,8
26903,1,18,3,7,0,4
26904,1,18,3,7,0,4
26905,1,18,3,7,0,4
26906,1,18,3,7,0,4
26907,1,18,3,7,0,5
26908,1,9,3,7,1,7
26909,1,9,3,7,0,6
26910,1,9,3,7,2,7
26911,1,9,3,7,1,6
26912,1,9,3,7,1,6
26913,1,9,3,7,0,4
26914,1,9,3,7,0,4
26915,1,56,3,7,2,10
26916,1,56,3,7,0,9
26917,1,56,3,7,0,6
26918,1,56,3,7,0,7
26919,1,56,3,7,1,8
26920,1,56,3,7,2,10
26921,1,56,3,7,1,7
26922,1,20,3,7,2,7
26923,1,20,3,7,0,7
26924,1,20,3,7,0,4
26925,1,20,3,7,0,4
26926,1,20,3,7,0,4
26927,1,20,3,7,0,4
26928,1,20,3,7,0,5
26929,1,68,3,7,0,4
26930,1,68,3,7,0,4
26931,1,68,3,7,0,4
26932,1,68,3,7,0,4
26933,1,68,3,7,0,4
26934,1,68,3,7,0,4
26935,1,68,3,7,0,4
26936,1,72,3,7,0,4
26937,1,72,3,7,0,5
26938,1,72,3,7,0,4
26939,1,72,3,7,0,4
26940,1,72,3,7,0,4
26941,1,72,3,7,0,8
26942,1,72,3,7,0,4
26943,1,3,3,7,0,6
26944,1,3,3,7,2,7
26945,1,3,3,7,2,7
26946,1,3,3,7,2,7
26947,1,3,3,7,1,7
26948,1,3,3,7,2,9
26949,1,3,3,7,2,7
26950,1,15,3,7,0,9
26951,1,15,3,7,1,7
26952,1,15,3,7,1,14
26953,1,15,3,7,2,7
26954,1,15,3,7,1,7
26955,1,15,3,7,1,6
26956,1,15,3,7,0,4
26957,1,26,3,7,0,7
26958,1,26,3,7,2,10
26959,1,26,3,7,1,8
26960,1,26,3,7,1,10
26961,1,26,3,7,2,9
26962,1,26,3,7,2,9
26963,1,26,3,7,2,8
26964,1,63,3,7,0,11
26965,1,63,3,7,1,11
26966,1,63,3,7,0,11
26967,1,63,3,7,0,9
26968,1,63,3,7,0,8
26969,1,63,3,7,0,7
26970,1,63,3,7,0,6
26971,1,40,3,7,0,6
26972,1,40,3,7,1,7
26973,1,40,3,7,0,8
26974,1,40,3,7,0,6
26975,1,40,3,7,0,6
26976,1,40,3,7,0,8
26977,1,40,3,7,0,6
26978,1,25,3,7,0,7
26979,1,25,3,7,0,6
26980,1,25,3,7,2,7
26981,1,25,3,7,0,6
26982,1,25,3,7,0,5
26983,1,25,3,7,1,7
26984,1,25,3,7,0,5
26985,1,64,3,7,0,4
26986,1,64,3,7,0,5
26987,1,64,3,7,0,6
26988,1,64,3,7,0,9
26989,1,64,3,7,0,5
26990,1,64,3,7,0,4
26991,1,64,3,7,0,4
26992,1,57,3,7,0,4
26993,1,57,3,7,0,4
26994,1,57,3,7,0,4
26995,1,57,3,7,0,4
26996,1,57,3,7,0,4
26997,1,57,3,7,0,5
26998,1,57,3,7,0,4
26999,1,10,3,7,2,8
27000,1,10,3,7,0,4
27001,1,10,3,7,0,4
27002,1,10,3,7,0,5
27003,1,10,3,7,0,4
27004,1,10,3,7,0,4
27005,1,10,3,7,0,4
27006,1,12,3,7,2,8
27007,1,12,3,7,1,7
27008,1,12,3,7,2,10
27009,1,12,3,7,0,5
27010,1,12,3,7,1,8
27011,1,12,3,7,1,8
27012,1,12,3,7,0,4
27013,1,7,3,7,0,5
27014,1,7,3,7,0,8
27015,1,7,3,7,0,4
27016,1,7,3,7,0,4
27017,1,7,3,7,0,4
27018,1,7,3,7,0,4
27019,1,7,3,7,0,5
27020,1,52,3,7,0,5
27021,1,52,3,7,1,7
27022,1,52,3,7,0,7
27023,1,52,3,7,0,5
27024,1,52,3,7,0,4
27025,1,52,3,7,0,5
27026,1,52,3,7,0,4
27027,1,55,3,7,2,7
27028,1,55,3,7,2,8
27029,1,55,3,7,2,9
27030,1,55,3,7,1,8
27031,1,55,3,7,2,9
27032,1,55,3,7,0,6
27033,1,55,3,7,0,5
27034,1,70,3,7,0,5
27035,1,70,3,7,0,4
27036,1,70,3,7,0,5
27037,1,70,3,7,0,4
27038,1,70,3,7,0,4
27039,1,70,3,7,0,4
27040,1,70,3,7,0,5
27041,1,66,3,7,0,6
27042,1,66,3,7,0,5
27043,1,66,3,7,0,6
27044,1,66,3,7,0,5
27045,1,66,3,7,0,4
27046,1,66,3,7,0,7
27047,1,66,3,7,0,5
27048,1,61,3,7,1,8
27049,1,61,3,7,0,7
27050,1,61,3,7,2,7
27051,1,61,3,7,0,7
27052,1,61,3,7,0,14
27053,1,61,3,7,0,6
27054,1,61,3,7,0,5
27055,1,2,3,7,2,7
27056,1,2,3,7,2,13
27057,1,2,3,7,2,7
27058,1,2,3,7,0,6
27059,1,2,3,7,0,4
27060,1,2,3,7,0,4
27061,1,2,3,7,0,6
27062,1,27,3,7,0,5
27063,1,27,3,7,1,11
27064,1,27,3,7,0,5
27065,1,27,3,7,0,4
27066,1,27,3,7,0,8
27067,1,27,3,7,0,5
27068,1,27,3,7,0,6
27069,1,58,3,7,0,5
27070,1,58,3,7,0,5
27071,1,58,3,7,0,4
27072,1,58,3,7,0,4
27073,1,58,3,7,0,4
27074,1,58,3,7,0,4
27075,1,58,3,7,0,4
27076,1,11,3,7,0,8
27077,1,11,3,7,1,9
27078,1,11,3,7,0,4
27079,1,11,3,7,0,4
27080,1,11,3,7,0,4
27081,1,11,3,7,0,4
27082,1,11,3,7,1,6
27083,1,71,3,7,0,4
27084,1,71,3,7,0,4
27085,1,71,3,7,0,7
27086,1,71,3,7,0,4
27087,1,71,3,7,0,5
27088,1,71,3,7,0,5
27089,1,71,3,7,0,5
27090,1,19,3,7,0,5
27091,1,19,3,7,0,4
27092,1,19,3,7,0,4
27093,1,19,3,7,0,4
27094,1,19,3,7,0,5
27095,1,19,3,7,0,4
27096,1,19,3,7,0,7
27097,1,17,3,7,0,6
27098,1,17,3,7,0,5
27099,1,17,3,7,0,6
27100,1,17,3,7,0,4
27101,1,17,3,7,0,5
27102,1,17,3,7,0,6
27103,1,17,3,7,0,4
27104,1,41,3,7,0,5
27105,1,41,3,7,0,5
27106,1,41,3,7,0,5
27107,1,41,3,7,0,4
27108,1,41,3,7,0,4
27109,1,41,3,7,0,4
27110,1,41,3,7,0,6
27111,1,69,3,7,0,6
27112,1,69,3,7,0,5
27113,1,69,3,7,0,6
27114,1,69,3,7,0,4
27115,1,69,3,7,0,4
27116,1,69,3,7,0,4
27117,1,69,3,7,0,4
27118,1,47,3,7,0,5
27119,1,47,3,7,0,4
27120,1,47,3,7,0,4
27121,1,47,3,7,0,4
27122,1,47,3,7,0,4
27123,1,47,3,7,0,4
27124,1,47,3,7,0,5
27125,1,45,3,7,0,5
27126,1,45,3,7,0,6
27127,1,45,3,7,0,6
27128,1,45,3,7,0,4
27129,1,45,3,7,0,5
27130,1,45,3,7,0,4
27131,1,45,3,7,0,5
27132,70,49,3,7,4,12
27133,70,49,3,7,4,14
27134,70,49,3,7,0,8
27135,70,49,3,7,0,10
27136,70,49,3,7,0,8
27137,70,49,3,7,4,14
27138,70,49,3,7,0,8
27139,70,54,3,7,1,7
27140,70,54,3,7,2,9
27141,70,54,3,7,2,6
27142,70,54,3,7,2,6
27143,70,54,3,7,1,5
27144,70,54,3,7,2,6
27145,70,54,3,7,2,6
27146,70,24,3,7,0,4
27147,70,24,3,7,2,4
27148,70,24,3,7,2,5
27149,70,24,3,7,2,4
27150,70,24,3,7,2,4
27151,70,24,3,7,2,4
27152,70,24,3,7,1,4
27153,70,67,3,7,0,8
27154,70,67,3,7,0,4
27155,70,67,3,7,2,8
27156,70,67,3,7,0,5
27157,70,67,3,7,1,4
27158,70,67,3,7,1,4
27159,70,67,3,7,0,4
27160,70,44,3,7,1,4
27161,70,44,3,7,0,4
27162,70,44,3,7,1,4
27163,70,44,3,7,2,4
27164,70,44,3,7,2,4
27165,70,44,3,7,0,5
27166,70,44,3,7,0,4
27167,70,42,3,7,1,5
27168,70,42,3,7,0,4
27169,70,42,3,7,0,4
27170,70,42,3,7,0,4
27171,70,42,3,7,1,4
27172,70,42,3,7,0,4
27173,70,42,3,7,0,4
27174,70,43,3,7,1,4
27175,70,43,3,7,2,4
27176,70,43,3,7,1,4
27177,70,43,3,7,2,7
27178,70,43,3,7,2,5
27179,70,43,3,7,2,8
27180,70,43,3,7,2,7
27181,70,8,3,7,3,21
27182,70,8,3,7,2,10
27183,70,8,3,7,3,8
27184,70,8,3,7,2,7
27185,70,8,3,7,2,6
27186,70,8,3,7,2,6
27187,70,8,3,7,2,6
27188,70,6,3,7,2,6
27189,70,6,3,7,2,7
27190,70,6,3,7,2,8
27191,70,6,3,7,2,5
27192,70,6,3,7,2,7
27193,70,6,3,7,2,4
27194,70,6,3,7,2,4
27195,70,65,3,7,1,5
27196,70,65,3,7,2,6
27197,70,65,3,7,2,6
27198,70,65,3,7,2,5
27199,70,65,3,7,1,5
27200,70,65,3,7,1,4
27201,70,65,3,7,1,4
27202,70,13,3,7,2,9
27203,70,13,3,7,1,4
27204,70,13,3,7,2,5
27205,70,13,3,7,2,5
27206,70,13,3,7,2,4
27207,70,13,3,7,1,4
27208,70,13,3,7,0,4
27209,70,62,3,7,2,5
27210,70,62,3,7,2,8
27211,70,62,3,7,2,7
27212,70,62,3,7,0,4
27213,70,62,3,7,2,5
27214,70,62,3,7,2,6
27215,70,62,3,7,1,5
27216,70,50,3,7,4,8
27217,70,50,3,7,2,8
27218,70,50,3,7,4,12
27219,70,50,3,7,4,8
27220,70,50,3,7,4,8
27221,70,50,3,7,4,8
27222,70,50,3,7,4,8
27223,70,48,3,7,2,5
27224,70,48,3,7,0,4
27225,70,48,3,7,1,4
27226,70,48,3,7,1,4
27227,70,48,3,7,1,4
27228,70,48,3,7,1,4
27229,70,48,3,7,0,4
27230,70,51,3,7,2,8
27231,70,51,3,7,2,8
27232,70,51,3,7,2,7
27233,70,51,3,7,2,5
27234,70,51,3,7,0,4
27235,70,51,3,7,1,4
27236,70,51,3,7,2,4
27237,70,74,3,7,2,5
27238,70,74,3,7,2,4
27239,70,74,3,7,1,7
27240,70,74,3,7,0,4
27241,70,74,3,7,1,4
27242,70,74,3,7,1,4
27243,70,74,3,7,1,4
27244,70,73,3,7,1,5
27245,70,73,3,7,0,4
27246,70,73,3,7,2,8
27247,70,73,3,7,0,4
27248,70,73,3,7,1,5
27249,70,73,3,7,0,4
27250,70,73,3,7,2,5
27251,70,53,3,7,1,7
27252,70,53,3,7,2,4
27253,70,53,3,7,3,8
27254,70,53,3,7,2,6
27255,70,53,3,7,0,4
27256,70,53,3,7,1,4
27257,70,53,3,7,2,5
27258,70,18,3,7,2,7
27259,70,18,3,7,2,8
27260,70,18,3,7,1,4
27261,70,18,3,7,1,4
27262,70,18,3,7,1,4
27263,70,18,3,7,1,4
27264,70,18,3,7,1,5
27265,70,9,3,7,2,7
27266,70,9,3,7,2,6
27267,70,9,3,7,2,7
27268,70,9,3,7,2,6
27269,70,9,3,7,2,6
27270,70,9,3,7,2,4
27271,70,9,3,7,2,4
27272,70,56,3,7,2,10
27273,70,56,3,7,3,9
27274,70,56,3,7,2,6
27275,70,56,3,7,2,7
27276,70,56,3,7,2,8
27277,70,56,3,7,3,10
27278,70,56,3,7,2,7
27279,70,20,3,7,2,7
27280,70,20,3,7,3,7
27281,70,20,3,7,1,4
27282,70,20,3,7,2,4
27283,70,20,3,7,2,4
27284,70,20,3,7,1,4
27285,70,20,3,7,1,5
27286,70,68,3,7,2,4
27287,70,68,3,7,1,4
27288,70,68,3,7,0,4
27289,70,68,3,7,1,4
27290,70,68,3,7,0,4
27291,70,68,3,7,0,4
27292,70,68,3,7,2,4
27293,70,72,3,7,0,4
27294,70,72,3,7,0,5
27295,70,72,3,7,1,4
27296,70,72,3,7,0,4
27297,70,72,3,7,1,4
27298,70,72,3,7,1,8
27299,70,72,3,7,0,4
27300,70,3,3,7,2,6
27301,70,3,3,7,2,7
27302,70,3,3,7,2,7
27303,70,3,3,7,2,7
27304,70,3,3,7,2,7
27305,70,3,3,7,2,9
27306,70,3,3,7,2,7
27307,70,15,3,7,2,9
27308,70,15,3,7,2,7
27309,70,15,3,7,1,14
27310,70,15,3,7,2,7
27311,70,15,3,7,2,7
27312,70,15,3,7,1,6
27313,70,15,3,7,2,4
27314,70,26,3,7,2,7
27315,70,26,3,7,2,10
27316,70,26,3,7,3,8
27317,70,26,3,7,2,10
27318,70,26,3,7,2,9
27319,70,26,3,7,2,9
27320,70,26,3,7,2,8
27321,70,63,3,7,3,11
27322,70,63,3,7,2,11
27323,70,63,3,7,3,11
27324,70,63,3,7,2,9
27325,70,63,3,7,2,8
27326,70,63,3,7,3,7
27327,70,63,3,7,2,6
27328,70,40,3,7,2,6
27329,70,40,3,7,2,7
27330,70,40,3,7,2,8
27331,70,40,3,7,2,6
27332,70,40,3,7,2,6
27333,70,40,3,7,2,8
27334,70,40,3,7,2,6
27335,70,25,3,7,2,7
27336,70,25,3,7,2,6
27337,70,25,3,7,2,7
27338,70,25,3,7,2,6
27339,70,25,3,7,2,5
27340,70,25,3,7,2,7
27341,70,25,3,7,1,5
27342,70,64,3,7,0,4
27343,70,64,3,7,0,5
27344,70,64,3,7,2,6
27345,70,64,3,7,2,9
27346,70,64,3,7,2,5
27347,70,64,3,7,0,4
27348,70,64,3,7,0,4
27349,70,57,3,7,2,4
27350,70,57,3,7,1,4
27351,70,57,3,7,2,4
27352,70,57,3,7,2,4
27353,70,57,3,7,2,4
27354,70,57,3,7,2,5
27355,70,57,3,7,0,4
27356,70,10,3,7,2,8
27357,70,10,3,7,2,4
27358,70,10,3,7,2,4
27359,70,10,3,7,2,5
27360,70,10,3,7,2,4
27361,70,10,3,7,1,4
27362,70,10,3,7,1,4
27363,70,12,3,7,2,8
27364,70,12,3,7,2,7
27365,70,12,3,7,2,10
27366,70,12,3,7,2,5
27367,70,12,3,7,2,8
27368,70,12,3,7,2,8
27369,70,12,3,7,2,4
27370,70,7,3,7,2,5
27371,70,7,3,7,2,8
27372,70,7,3,7,2,4
27373,70,7,3,7,1,4
27374,70,7,3,7,2,4
27375,70,7,3,7,2,4
27376,70,7,3,7,1,5
27377,70,52,3,7,2,5
27378,70,52,3,7,2,7
27379,70,52,3,7,3,7
27380,70,52,3,7,2,5
27381,70,52,3,7,2,4
27382,70,52,3,7,1,5
27383,70,52,3,7,1,4
27384,70,55,3,7,2,7
27385,70,55,3,7,2,8
27386,70,55,3,7,2,9
27387,70,55,3,7,2,8
27388,70,55,3,7,2,9
27389,70,55,3,7,2,6
27390,70,55,3,7,2,5
27391,70,1,3,7,2,4
27392,70,1,3,7,2,5
27393,70,1,3,7,2,5
27394,70,1,3,7,2,6
27395,70,1,3,7,2,6
27396,70,1,3,7,2,5
27397,70,1,3,7,1,4
27398,70,66,3,7,1,6
27399,70,66,3,7,1,5
27400,70,66,3,7,1,6
27401,70,66,3,7,1,5
27402,70,66,3,7,0,4
27403,70,66,3,7,2,7
27404,70,66,3,7,0,5
27405,70,61,3,7,2,8
27406,70,61,3,7,3,7
27407,70,61,3,7,2,7
27408,70,61,3,7,3,7
27409,70,61,3,7,3,14
27410,70,61,3,7,3,6
27411,70,61,3,7,2,5
27412,70,2,3,7,2,7
27413,70,2,3,7,4,13
27414,70,2,3,7,2,7
27415,70,2,3,7,2,6
27416,70,2,3,7,2,4
27417,70,2,3,7,2,4
27418,70,2,3,7,2,6
27419,70,27,3,7,0,5
27420,70,27,3,7,2,11
27421,70,27,3,7,1,5
27422,70,27,3,7,0,4
27423,70,27,3,7,2,8
27424,70,27,3,7,1,5
27425,70,27,3,7,0,6
27426,70,58,3,7,1,5
27427,70,58,3,7,2,5
27428,70,58,3,7,1,4
27429,70,58,3,7,2,4
27430,70,58,3,7,2,4
27431,70,58,3,7,2,4
27432,70,58,3,7,1,4
27433,70,11,3,7,2,8
27434,70,11,3,7,2,9
27435,70,11,3,7,1,4
27436,70,11,3,7,2,4
27437,70,11,3,7,2,4
27438,70,11,3,7,2,4
27439,70,11,3,7,2,6
27440,70,71,3,7,0,4
27441,70,71,3,7,0,4
27442,70,71,3,7,2,7
27443,70,71,3,7,2,4
27444,70,71,3,7,2,5
27445,70,71,3,7,2,5
27446,70,71,3,7,2,5
27447,70,19,3,7,2,5
27448,70,19,3,7,1,4
27449,70,19,3,7,0,4
27450,70,19,3,7,0,4
27451,70,19,3,7,1,5
27452,70,19,3,7,1,4
27453,70,19,3,7,1,7
27454,70,17,3,7,2,6
27455,70,17,3,7,2,5
27456,70,17,3,7,2,6
27457,70,17,3,7,1,4
27458,70,17,3,7,2,5
27459,70,17,3,7,2,6
27460,70,17,3,7,2,4
27461,70,41,3,7,2,5
27462,70,41,3,7,2,5
27463,70,41,3,7,1,5
27464,70,41,3,7,2,4
27465,70,41,3,7,0,4
27466,70,41,3,7,2,4
27467,70,41,3,7,2,6
27468,70,69,3,7,2,6
27469,70,69,3,7,0,5
27470,70,69,3,7,2,6
27471,70,69,3,7,2,4
27472,70,69,3,7,1,4
27473,70,69,3,7,2,4
27474,70,69,3,7,2,4
27475,70,47,3,7,1,5
27476,70,47,3,7,1,4
27477,70,47,3,7,0,4
27478,70,47,3,7,1,4
27479,70,47,3,7,0,4
27480,70,47,3,7,0,4
27481,70,47,3,7,0,5
27482,70,45,3,7,2,5
27483,70,45,3,7,2,6
27484,70,45,3,7,2,6
27485,70,45,3,7,2,4
27486,70,45,3,7,1,5
27487,70,45,3,7,2,4
27488,70,45,3,7,2,5
27489,70,49,3,7,2,12
27490,70,49,3,7,0,14
27491,70,49,3,7,0,8
27492,70,49,3,7,0,10
27493,70,49,3,7,0,8
27494,70,49,3,7,2,14
27495,70,49,3,7,0,8
27496,70,54,3,7,1,7
27497,70,54,3,7,2,9
27498,70,54,3,7,1,6
27499,70,54,3,7,1,6
27500,70,54,3,7,1,5
27501,70,54,3,7,0,6
27502,70,54,3,7,2,6
27503,70,24,3,7,0,4
27504,70,24,3,7,1,4
27505,70,24,3,7,2,5
27506,70,24,3,7,0,4
27507,70,24,3,7,0,4
27508,70,24,3,7,0,4
27509,70,24,3,7,0,4
27510,70,67,3,7,0,8
27511,70,67,3,7,0,4
27512,70,67,3,7,2,8
27513,70,67,3,7,0,5
27514,70,67,3,7,0,4
27515,70,67,3,7,1,4
27516,70,67,3,7,0,4
27517,70,44,3,7,0,4
27518,70,44,3,7,0,4
27519,70,44,3,7,0,4
27520,70,44,3,7,1,4
27521,70,44,3,7,0,4
27522,70,44,3,7,0,5
27523,70,44,3,7,0,4
27524,70,42,3,7,2,5
27525,70,42,3,7,0,4
27526,70,42,3,7,0,4
27527,70,42,3,7,0,4
27528,70,42,3,7,1,4
27529,70,42,3,7,0,4
27530,70,42,3,7,0,4
27531,70,43,3,7,0,4
27532,70,43,3,7,0,4
27533,70,43,3,7,0,4
27534,70,43,3,7,2,7
27535,70,43,3,7,0,5
27536,70,43,3,7,2,8
27537,70,43,3,7,2,7
27538,70,8,3,7,0,21
27539,70,8,3,7,2,10
27540,70,8,3,7,0,8
27541,70,8,3,7,2,7
27542,70,8,3,7,1,6
27543,70,8,3,7,0,6
27544,70,8,3,7,0,6
27545,70,6,3,7,2,6
27546,70,6,3,7,2,7
27547,70,6,3,7,2,8
27548,70,6,3,7,0,5
27549,70,6,3,7,2,7
27550,70,6,3,7,0,4
27551,70,6,3,7,0,4
27552,70,65,3,7,1,5
27553,70,65,3,7,1,6
27554,70,65,3,7,1,6
27555,70,65,3,7,0,5
27556,70,65,3,7,0,5
27557,70,65,3,7,0,4
27558,70,65,3,7,1,4
27559,70,13,3,7,2,9
27560,70,13,3,7,0,4
27561,70,13,3,7,1,5
27562,70,13,3,7,0,5
27563,70,13,3,7,0,4
27564,70,13,3,7,0,4
27565,70,13,3,7,0,4
27566,70,62,3,7,0,5
27567,70,62,3,7,1,8
27568,70,62,3,7,2,7
27569,70,62,3,7,0,4
27570,70,62,3,7,0,5
27571,70,62,3,7,0,6
27572,70,62,3,7,0,5
27573,70,50,3,7,0,8
27574,70,50,3,7,0,8
27575,70,50,3,7,4,12
27576,70,50,3,7,0,8
27577,70,50,3,7,0,8
27578,70,50,3,7,0,8
27579,70,50,3,7,0,8
27580,70,48,3,7,0,5
27581,70,48,3,7,0,4
27582,70,48,3,7,0,4
27583,70,48,3,7,0,4
27584,70,48,3,7,0,4
27585,70,48,3,7,0,4
27586,70,48,3,7,0,4
27587,70,51,3,7,2,8
27588,70,51,3,7,2,8
27589,70,51,3,7,0,7
27590,70,51,3,7,0,5
27591,70,51,3,7,0,4
27592,70,51,3,7,0,4
27593,70,51,3,7,0,4
27594,70,74,3,7,0,5
27595,70,74,3,7,0,4
27596,70,74,3,7,0,7
27597,70,74,3,7,0,4
27598,70,74,3,7,0,4
27599,70,74,3,7,1,4
27600,70,74,3,7,0,4
27601,70,73,3,7,0,5
27602,70,73,3,7,0,4
27603,70,73,3,7,1,8
27604,70,73,3,7,0,4
27605,70,73,3,7,0,5
27606,70,73,3,7,0,4
27607,70,73,3,7,1,5
27608,70,53,3,7,0,7
27609,70,53,3,7,0,4
27610,70,53,3,7,0,8
27611,70,53,3,7,0,6
27612,70,53,3,7,0,4
27613,70,53,3,7,0,4
27614,70,53,3,7,0,5
27615,70,18,3,7,0,7
27616,70,18,3,7,0,8
27617,70,18,3,7,0,4
27618,70,18,3,7,0,4
27619,70,18,3,7,0,4
27620,70,18,3,7,0,4
27621,70,18,3,7,0,5
27622,70,9,3,7,2,7
27623,70,9,3,7,2,6
27624,70,9,3,7,2,7
27625,70,9,3,7,1,6
27626,70,9,3,7,1,6
27627,70,9,3,7,0,4
27628,70,9,3,7,0,4
27629,70,56,3,7,2,10
27630,70,56,3,7,1,9
27631,70,56,3,7,0,6
27632,70,56,3,7,2,7
27633,70,56,3,7,2,8
27634,70,56,3,7,2,10
27635,70,56,3,7,2,7
27636,70,20,3,7,2,7
27637,70,20,3,7,1,7
27638,70,20,3,7,0,4
27639,70,20,3,7,0,4
27640,70,20,3,7,0,4
27641,70,20,3,7,0,4
27642,70,20,3,7,0,5
27643,70,68,3,7,0,4
27644,70,68,3,7,0,4
27645,70,68,3,7,0,4
27646,70,68,3,7,0,4
27647,70,68,3,7,0,4
27648,70,68,3,7,0,4
27649,70,68,3,7,0,4
27650,70,72,3,7,0,4
27651,70,72,3,7,0,5
27652,70,72,3,7,0,4
27653,70,72,3,7,0,4
27654,70,72,3,7,0,4
27655,70,72,3,7,0,8
27656,70,72,3,7,0,4
27657,70,3,3,7,0,6
27658,70,3,3,7,2,7
27659,70,3,3,7,2,7
27660,70,3,3,7,2,7
27661,70,3,3,7,2,7
27662,70,3,3,7,2,9
27663,70,3,3,7,2,7
27664,70,15,3,7,0,9
27665,70,15,3,7,2,7
27666,70,15,3,7,1,14
27667,70,15,3,7,2,7
27668,70,15,3,7,2,7
27669,70,15,3,7,1,6
27670,70,15,3,7,0,4
27671,70,26,3,7,1,7
27672,70,26,3,7,2,10
27673,70,26,3,7,3,8
27674,70,26,3,7,2,10
27675,70,26,3,7,2,9
27676,70,26,3,7,2,9
27677,70,26,3,7,2,8
27678,70,63,3,7,0,11
27679,70,63,3,7,1,11
27680,70,63,3,7,1,11
27681,70,63,3,7,2,9
27682,70,63,3,7,1,8
27683,70,63,3,7,1,7
27684,70,63,3,7,0,6
27685,70,40,3,7,1,6
27686,70,40,3,7,1,7
27687,70,40,3,7,2,8
27688,70,40,3,7,0,6
27689,70,40,3,7,1,6
27690,70,40,3,7,1,8
27691,70,40,3,7,2,6
27692,70,25,3,7,2,7
27693,70,25,3,7,2,6
27694,70,25,3,7,2,7
27695,70,25,3,7,0,6
27696,70,25,3,7,1,5
27697,70,25,3,7,2,7
27698,70,25,3,7,0,5
27699,70,64,3,7,0,4
27700,70,64,3,7,0,5
27701,70,64,3,7,1,6
27702,70,64,3,7,2,9
27703,70,64,3,7,0,5
27704,70,64,3,7,0,4
27705,70,64,3,7,0,4
27706,70,57,3,7,0,4
27707,70,57,3,7,0,4
27708,70,57,3,7,0,4
27709,70,57,3,7,0,4
27710,70,57,3,7,0,4
27711,70,57,3,7,0,5
27712,70,57,3,7,0,4
27713,70,10,3,7,2,8
27714,70,10,3,7,0,4
27715,70,10,3,7,0,4
27716,70,10,3,7,0,5
27717,70,10,3,7,0,4
27718,70,10,3,7,0,4
27719,70,10,3,7,0,4
27720,70,12,3,7,2,8
27721,70,12,3,7,1,7
27722,70,12,3,7,2,10
27723,70,12,3,7,0,5
27724,70,12,3,7,2,8
27725,70,12,3,7,1,8
27726,70,12,3,7,0,4
27727,70,7,3,7,0,5
27728,70,7,3,7,0,8
27729,70,7,3,7,0,4
27730,70,7,3,7,0,4
27731,70,7,3,7,0,4
27732,70,7,3,7,0,4
27733,70,7,3,7,0,5
27734,70,52,3,7,0,5
27735,70,52,3,7,1,7
27736,70,52,3,7,1,7
27737,70,52,3,7,1,5
27738,70,52,3,7,0,4
27739,70,52,3,7,0,5
27740,70,52,3,7,0,4
27741,70,55,3,7,2,7
27742,70,55,3,7,2,8
27743,70,55,3,7,2,9
27744,70,55,3,7,2,8
27745,70,55,3,7,2,9
27746,70,55,3,7,1,6
27747,70,55,3,7,0,5
27748,70,1,3,7,0,4
27749,70,1,3,7,0,5
27750,70,1,3,7,1,5
27751,70,1,3,7,2,6
27752,70,1,3,7,1,6
27753,70,1,3,7,0,5
27754,70,1,3,7,0,4
27755,70,66,3,7,1,6
27756,70,66,3,7,1,5
