"","section","id","id_attack","acc"
"5400",3,12,58,0.25
"5401",4,12,58,0
"5402",5,12,58,0.5
"5403",6,12,58,0.5
"5404",7,12,58,0.25
"5405",1,12,66,0.333333333333333
"5406",2,12,66,0.2
"5407",3,12,66,0.5
"5408",4,12,66,0.4
"5409",5,12,66,0.25
"5410",6,12,66,0.428571428571429
"5411",7,12,66,0.6
"5412",1,12,47,0
"5413",2,12,47,0
"5414",3,12,47,0.25
"5415",4,12,47,0.25
"5416",5,12,47,0
"5417",6,12,47,0.25
"5418",7,12,47,0.4
"5419",1,12,19,0.4
"5420",2,12,19,0
"5421",3,12,19,0.5
"5422",4,12,19,0.5
"5423",5,12,19,0.4
"5424",6,12,19,0.25
"5425",7,12,19,0.714285714285714
"5426",1,12,27,0.4
"5427",2,12,27,0.272727272727273
"5428",3,12,27,0.4
"5429",4,12,27,0.25
"5430",5,12,27,0.375
"5431",6,12,27,0.4
"5432",7,12,27,0.833333333333333
"5433",1,12,26,0.571428571428571
"5434",2,12,26,0.4
"5435",3,12,26,0.375
"5436",4,12,26,0.2
"5437",5,12,26,0.333333333333333
"5438",6,12,26,0.444444444444444
"5439",7,12,26,0.375
"5440",1,12,62,0.6
"5441",2,12,62,0.25
"5442",3,12,62,0.285714285714286
"5443",4,12,62,0.5
"5444",5,12,62,1
"5445",6,12,62,0.333333333333333
"5446",7,12,62,0.4
"5447",1,12,68,0.25
"5448",2,12,68,0.25
"5449",3,12,68,0.25
"5450",4,12,68,0.25
"5451",5,12,68,0
"5452",6,12,68,0.25
"5453",7,12,68,0.5
"5454",1,12,42,0.2
"5455",2,12,42,0
"5456",3,12,42,0.25
"5457",4,12,42,0.25
"5458",5,12,42,0.25
"5459",6,12,42,0.25
"5460",7,12,42,0.5
"5461",1,12,69,0.5
"5462",2,12,69,0.2
"5463",3,12,69,0.666666666666667
"5464",4,12,69,0
"5465",5,12,69,0.25
"5466",6,12,69,0.5
"5467",7,12,69,0.5
"5468",1,12,73,0
"5469",2,12,73,0.5
"5470",3,12,73,0.25
"5471",4,12,73,0
"5472",5,12,73,0.6
"5473",6,12,73,0
"5474",7,12,73,0.2
"5475",1,12,44,0.25
"5476",2,12,44,0.25
"5477",3,12,44,0
"5478",4,12,44,0.5
"5479",5,12,44,0.5
"5480",6,12,44,0.2
"5481",7,12,44,0.25
"5482",1,12,10,0.375
"5483",2,12,10,0.5
"5484",3,12,10,0.25
"5485",4,12,10,0.2
"5486",5,12,10,0
"5487",6,12,10,0
"5488",7,12,10,0.25
"5489",1,12,41,0.8
"5490",2,12,41,0.6
"5491",3,12,41,0.4
"5492",4,12,41,0.5
"5493",5,12,41,0.5
"5494",6,12,41,0.25
"5495",7,12,41,0.333333333333333
"5496",1,12,70,0.2
"5497",2,12,70,0.25
"5498",3,12,70,0
"5499",4,12,70,0.25
"5500",5,12,70,0
"5501",6,12,70,0.25
"5502",7,12,70,0.4
"5503",1,12,48,0.4
"5504",2,12,48,0.5
"5505",3,12,48,0.25
"5506",4,12,48,0.5
"5507",5,12,48,0.25
"5508",6,12,48,0
"5509",7,12,48,0
"5510",1,12,8,0.285714285714286
"5511",2,12,8,0.5
"5512",3,12,8,0.25
"5513",4,12,8,0.285714285714286
"5514",5,12,8,0.5
"5515",6,12,8,0.5
"5516",7,12,8,0.333333333333333
"5517",1,12,9,0.428571428571429
"5518",2,12,9,0.666666666666667
"5519",3,12,9,0.142857142857143
"5520",4,12,9,0.666666666666667
"5521",5,12,9,0.666666666666667
"5522",6,12,9,0.25
"5523",7,12,9,0.25
"5524",1,12,25,0.285714285714286
"5525",2,12,25,0.166666666666667
"5526",3,12,25,0.285714285714286
"5527",4,12,25,0.333333333333333
"5528",5,12,25,0.2
"5529",6,12,25,0.428571428571429
"5530",7,12,25,0.2
"5531",1,12,20,0.285714285714286
"5532",2,12,20,0.428571428571429
"5533",3,12,20,0
"5534",4,12,20,0.25
"5535",5,12,20,0.25
"5536",6,12,20,0
"5537",7,12,20,0.2
"5538",1,12,17,0.666666666666667
"5539",2,12,17,0.4
"5540",3,12,17,0.333333333333333
"5541",4,12,17,0.25
"5542",5,12,17,0.2
"5543",6,12,17,0.333333333333333
"5544",7,12,17,0.25
"5545",1,12,51,0.375
"5546",2,12,51,0.375
"5547",3,12,51,0.285714285714286
"5548",4,12,51,0.4
"5549",5,12,51,0
"5550",6,12,51,0.25
"5551",7,12,51,0.25
"5552",1,12,55,0.285714285714286
"5553",2,12,55,0.625
"5554",3,12,55,0.555555555555556
"5555",4,12,55,0.5
"5556",5,12,55,0.444444444444444
"5557",6,12,55,0.333333333333333
"5558",7,12,55,0.4
"5559",1,12,64,0
"5560",2,12,64,0
"5561",3,12,64,0.333333333333333
"5562",4,12,64,0.333333333333333
"5563",5,12,64,0.4
"5564",6,12,64,0.25
"5565",7,12,64,0
"5566",1,12,72,0.5
"5567",2,12,72,0
"5568",3,12,72,0.5
"5569",4,12,72,0.25
"5570",5,12,72,0.25
"5571",6,12,72,0.375
"5572",7,12,72,0
"5573",1,12,43,0.25
"5574",2,12,43,0.25
"5575",3,12,43,0.25
"5576",4,12,43,0.571428571428571
"5577",5,12,43,0.6
"5578",6,12,43,0.125
"5579",7,12,43,0.428571428571429
"5580",1,12,1,0.5
"5581",2,12,1,0.8
"5582",3,12,1,0.6
"5583",4,12,1,0.5
"5584",5,12,1,0.666666666666667
"5585",6,12,1,0.8
"5586",7,12,1,0.25
"5587",1,12,18,0.285714285714286
"5588",2,12,18,0.5
"5589",3,12,18,0.25
"5590",4,12,18,0.25
"5591",5,12,18,0.25
"5592",6,12,18,0
"5593",7,12,18,0.2
"5594",1,12,53,0.571428571428571
"5595",2,12,53,0
"5596",3,12,53,0.625
"5597",4,12,53,0.833333333333333
"5598",5,12,53,0.25
"5599",6,12,53,0.25
"5600",7,12,53,0.4
"5601",1,12,52,0.2
"5602",2,12,52,0.285714285714286
"5603",3,12,52,0.428571428571429
"5604",4,12,52,0
"5605",5,12,52,0.25
"5606",6,12,52,0
"5607",7,12,52,0.25
"5608",1,12,2,0.285714285714286
"5609",2,12,2,0.307692307692308
"5610",3,12,2,0.285714285714286
"5611",4,12,2,0.5
"5612",5,12,2,0.25
"5613",6,12,2,0.25
"5614",7,12,2,0.666666666666667
"5615",1,12,61,0.25
"5616",2,12,61,0.571428571428571
"5617",3,12,61,0.285714285714286
"5618",4,12,61,0.285714285714286
"5619",5,12,61,0.5
"5620",6,12,61,0.666666666666667
"5621",7,12,61,0
"5622",1,12,74,0.2
"5623",2,12,74,0
"5624",3,12,74,0.142857142857143
"5625",4,12,74,0.25
"5626",5,12,74,0.25
"5627",6,12,74,0
"5628",7,12,74,0.25
"5629",1,12,63,0.0909090909090909
"5630",2,12,63,0.363636363636364
"5631",3,12,63,0.454545454545455
"5632",4,12,63,0.555555555555556
"5633",5,12,63,0.375
"5634",6,12,63,0.428571428571429
"5635",7,12,63,0.333333333333333
"5636",1,12,57,0.5
"5637",2,12,57,0.5
"5638",3,12,57,0.25
"5639",4,12,57,0.25
"5640",5,12,57,0.25
"5641",6,12,57,0.2
"5642",7,12,57,0
"5643",1,12,71,0
"5644",2,12,71,0.25
"5645",3,12,71,0.142857142857143
"5646",4,12,71,0.5
"5647",5,12,71,0.4
"5648",6,12,71,0.2
"5649",7,12,71,0.2
"5650",1,12,56,0.4
"5651",2,12,56,0.444444444444444
"5652",3,12,56,0.5
"5653",4,12,56,0.571428571428571
"5654",5,12,56,0.5
"5655",6,12,56,0.4
"5656",7,12,56,0.142857142857143
"5657",1,12,15,0.555555555555556
"5658",2,12,15,0.571428571428571
"5659",3,12,15,0.571428571428571
"5660",4,12,15,0.285714285714286
"5661",5,12,15,0.571428571428571
"5662",6,12,15,0
"5663",7,12,15,0.25
"5664",1,12,13,0.555555555555556
"5665",2,12,13,0.5
"5666",3,12,13,0.4
"5667",4,12,13,0.4
"5668",5,12,13,0.5
"5669",6,12,13,0.25
"5670",7,12,13,0.25
"5671",1,12,65,0.6
"5672",2,12,65,0.166666666666667
"5673",3,12,65,0.666666666666667
"5674",4,12,65,0.2
"5675",5,12,65,0.2
"5676",6,12,65,0.25
"5677",7,12,65,0.25
"5678",1,12,11,0.625
"5679",2,12,11,0.555555555555556
"5680",3,12,11,0.25
"5681",4,12,11,0.25
"5682",5,12,11,0.25
"5683",6,12,11,0.5
"5684",7,12,11,0.5
"5685",1,12,45,0.4
"5686",2,12,45,0.166666666666667
"5687",3,12,45,0.166666666666667
"5688",4,12,45,0.25
"5689",5,12,45,0.2
"5690",6,12,45,0.25
"5691",7,12,45,0
"5692",1,12,54,0.285714285714286
"5693",2,12,54,0.111111111111111
"5694",3,12,54,0.5
"5695",4,12,54,0.166666666666667
"5696",5,12,54,0.4
"5697",6,12,54,0.166666666666667
"5698",7,12,54,0.166666666666667
"5699",1,12,3,0.166666666666667
"5700",2,12,3,0.428571428571429
"5701",3,12,3,0.142857142857143
"5702",4,12,3,0.285714285714286
"5703",5,12,3,0.285714285714286
"5704",6,12,3,0.222222222222222
"5705",7,12,3,0
"5706",1,12,49,0.333333333333333
"5707",2,12,49,0.428571428571429
"5708",3,12,49,0.5
"5709",4,12,49,0
"5710",5,12,49,0.25
"5711",6,12,49,0.142857142857143
"5712",7,12,49,0.25
"5713",1,69,24,0
"5714",2,69,24,0
"5715",3,69,24,0
"5716",4,69,24,0
"5717",5,69,24,0
"5718",6,69,24,0
"5719",7,69,24,0
"5720",1,69,7,0.2
"5721",2,69,7,0.125
"5722",3,69,7,0
"5723",4,69,7,0
"5724",5,69,7,0.5
"5725",6,69,7,0.25
"5726",7,69,7,0
"5727",1,69,40,0
"5728",2,69,40,0.142857142857143
"5729",3,69,40,0
"5730",4,69,40,0
"5731",5,69,40,0
"5732",6,69,40,0
"5733",7,69,40,0
"5734",1,69,67,0.25
"5735",2,69,67,0
"5736",3,69,67,0.125
"5737",4,69,67,0.2
"5738",5,69,67,0
"5739",6,69,67,0.25
"5740",7,69,67,0.25
"5741",1,69,50,0
"5742",2,69,50,0
"5743",3,69,50,0
"5744",4,69,50,0
"5745",5,69,50,0.5
"5746",6,69,50,0.25
"5747",7,69,50,0
"5748",1,69,6,0
"5749",2,69,6,0
"5750",3,69,6,0
"5751",4,69,6,0.2
"5752",5,69,6,0.142857142857143
"5753",6,69,6,0.25
"5754",7,69,6,0.25
"5755",1,69,58,0.2
"5756",2,69,58,0
"5757",3,69,58,0.25
"5758",4,69,58,0.25
"5759",5,69,58,0.25
"5760",6,69,58,0
"5761",7,69,58,0
"5762",1,69,66,0
"5763",2,69,66,0.2
"5764",3,69,66,0
"5765",4,69,66,0.2
"5766",5,69,66,0
"5767",6,69,66,0
"5768",7,69,66,0.4
"5769",1,69,47,0
"5770",2,69,47,0
"5771",3,69,47,0
"5772",4,69,47,0.25
"5773",5,69,47,0.25
"5774",6,69,47,0.25
"5775",7,69,47,0.2
"5776",1,69,19,0
"5777",2,69,19,0
"5778",3,69,19,0
"5779",4,69,19,0.25
"5780",5,69,19,0
"5781",6,69,19,0.25
"5782",7,69,19,0
"5783",1,69,27,0
"5784",2,69,27,0.0909090909090909
"5785",3,69,27,0.4
"5786",4,69,27,0.25
"5787",5,69,27,0.25
"5788",6,69,27,0
"5789",7,69,27,0.166666666666667
"5790",1,69,26,0
"5791",2,69,26,0.1
"5792",3,69,26,0.125
"5793",4,69,26,0
"5794",5,69,26,0.111111111111111
"5795",6,69,26,0
"5796",7,69,26,0
"5797",1,69,62,0.2
"5798",2,69,62,0
"5799",3,69,62,0
"5800",4,69,62,0.5
"5801",5,69,62,0.4
"5802",6,69,62,0
"5803",7,69,62,0.2
"5804",1,69,68,0.25
"5805",2,69,68,0.25
"5806",3,69,68,0
"5807",4,69,68,0
"5808",5,69,68,0.25
"5809",6,69,68,0.5
"5810",7,69,68,0
"5811",1,69,42,0.2
"5812",2,69,42,0
"5813",3,69,42,0.5
"5814",4,69,42,0
"5815",5,69,42,0
"5816",6,69,42,0
"5817",7,69,42,0
"5818",1,69,12,0
"5819",2,69,12,0.142857142857143
"5820",3,69,12,0
"5821",4,69,12,0.2
"5822",5,69,12,0
"5823",6,69,12,0.125
"5824",7,69,12,0.5
"5825",1,69,73,0
"5826",2,69,73,0
"5827",3,69,73,0
"5828",4,69,73,0
"5829",5,69,73,0.2
"5830",6,69,73,0
"5831",7,69,73,0.2
"5832",1,69,44,0
"5833",2,69,44,0.25
"5834",3,69,44,0.25
"5835",4,69,44,0
"5836",5,69,44,0.25
"5837",6,69,44,0.2
"5838",7,69,44,0
"5839",1,69,10,0.125
"5840",2,69,10,0.5
"5841",3,69,10,0.25
"5842",4,69,10,0.2
"5843",5,69,10,0
"5844",6,69,10,0
"5845",7,69,10,0
"5846",1,69,41,0.2
"5847",2,69,41,0
"5848",3,69,41,0.2
"5849",4,69,41,0.25
"5850",5,69,41,0.25
"5851",6,69,41,0
"5852",7,69,41,0
"5853",1,69,70,0.2
"5854",2,69,70,0.25
"5855",3,69,70,0
"5856",4,69,70,0.25
"5857",5,69,70,0
"5858",6,69,70,0
"5859",7,69,70,0.2
"5860",1,69,48,0.2
"5861",2,69,48,0.5
"5862",3,69,48,0
"5863",4,69,48,0.25
"5864",5,69,48,0.5
"5865",6,69,48,0.25
"5866",7,69,48,0
"5867",1,69,8,0.0476190476190476
"5868",2,69,8,0
"5869",3,69,8,0
"5870",4,69,8,0
"5871",5,69,8,0.166666666666667
"5872",6,69,8,0
"5873",7,69,8,0
"5874",1,69,9,0.142857142857143
"5875",2,69,9,0.166666666666667
"5876",3,69,9,0
"5877",4,69,9,0
"5878",5,69,9,0
"5879",6,69,9,0
"5880",7,69,9,0.25
"5881",1,69,25,0
"5882",2,69,25,0.166666666666667
"5883",3,69,25,0.142857142857143
"5884",4,69,25,0
"5885",5,69,25,0
"5886",6,69,25,0.142857142857143
"5887",7,69,25,0
"5888",1,69,20,0
"5889",2,69,20,0.285714285714286
"5890",3,69,20,0
"5891",4,69,20,0.25
"5892",5,69,20,0
"5893",6,69,20,0
"5894",7,69,20,0
"5895",1,69,17,0.166666666666667
"5896",2,69,17,0
"5897",3,69,17,0
"5898",4,69,17,0
"5899",5,69,17,0
"5900",6,69,17,0
"5901",7,69,17,0.25
"5902",1,69,51,0
"5903",2,69,51,0
"5904",3,69,51,0
"5905",4,69,51,0.2
"5906",5,69,51,0.25
"5907",6,69,51,0.25
"5908",7,69,51,0
"5909",1,69,55,0
"5910",2,69,55,0
"5911",3,69,55,0.111111111111111
"5912",4,69,55,0
"5913",5,69,55,0
"5914",6,69,55,0
"5915",7,69,55,0
"5916",1,69,64,0
"5917",2,69,64,0
"5918",3,69,64,0.166666666666667
"5919",4,69,64,0.222222222222222
"5920",5,69,64,0.2
"5921",6,69,64,0.25
"5922",7,69,64,0
"5923",1,69,72,0
"5924",2,69,72,0
"5925",3,69,72,0.25
"5926",4,69,72,0
"5927",5,69,72,0.25
"5928",6,69,72,0.125
"5929",7,69,72,0
"5930",1,69,43,0
"5931",2,69,43,0.25
"5932",3,69,43,0.5
"5933",4,69,43,0
"5934",5,69,43,0.4
"5935",6,69,43,0
"5936",7,69,43,0
"5937",1,69,1,0
"5938",2,69,1,0
"5939",3,69,1,0
"5940",4,69,1,0.166666666666667
"5941",5,69,1,0.166666666666667
"5942",6,69,1,0.2
"5943",7,69,1,0
"5944",1,69,18,0.142857142857143
"5945",2,69,18,0.125
"5946",3,69,18,0.25
"5947",4,69,18,0.25
"5948",5,69,18,0
"5949",6,69,18,0
"5950",7,69,18,0
"5951",1,69,53,0.285714285714286
"5952",2,69,53,0.25
"5953",3,69,53,0.125
"5954",4,69,53,0.333333333333333
"5955",5,69,53,0.25
"5956",6,69,53,0.25
"5957",7,69,53,0.4
"5958",1,69,52,0.2
"5959",2,69,52,0
"5960",3,69,52,0
"5961",4,69,52,0
"5962",5,69,52,0.25
"5963",6,69,52,0
"5964",7,69,52,0.25
"5965",1,69,2,0
"5966",2,69,2,0
"5967",3,69,2,0
"5968",4,69,2,0
"5969",5,69,2,0.25
"5970",6,69,2,0
"5971",7,69,2,0
"5972",1,69,61,0
"5973",2,69,61,0
"5974",3,69,61,0
"5975",4,69,61,0.142857142857143
"5976",5,69,61,0.142857142857143
"5977",6,69,61,0.166666666666667
"5978",7,69,61,0
"5979",1,69,74,0
"5980",2,69,74,0.25
"5981",3,69,74,0.142857142857143
"5982",4,69,74,0.25
"5983",5,69,74,0.25
"5984",6,69,74,0
"5985",7,69,74,0.25
"5986",1,69,63,0.272727272727273
"5987",2,69,63,0
"5988",3,69,63,0.181818181818182
"5989",4,69,63,0
"5990",5,69,63,0.125
"5991",6,69,63,0
"5992",7,69,63,0
"5993",1,69,57,0.25
"5994",2,69,57,0
"5995",3,69,57,0
"5996",4,69,57,0
"5997",5,69,57,0.25
"5998",6,69,57,0
"5999",7,69,57,0
"6000",1,69,71,0
"6001",2,69,71,0.25
"6002",3,69,71,0.285714285714286
"6003",4,69,71,0
"6004",5,69,71,0.2
"6005",6,69,71,0
"6006",7,69,71,0
"6007",1,69,56,0
"6008",2,69,56,0
"6009",3,69,56,0.333333333333333
"6010",4,69,56,0.142857142857143
"6011",5,69,56,0
"6012",6,69,56,0
"6013",7,69,56,0
"6014",1,69,15,0
"6015",2,69,15,0
"6016",3,69,15,0
"6017",4,69,15,0
"6018",5,69,15,0
"6019",6,69,15,0
"6020",7,69,15,0.25
"6021",1,69,13,0.111111111111111
"6022",2,69,13,0.25
"6023",3,69,13,0
"6024",4,69,13,0.4
"6025",5,69,13,0
"6026",6,69,13,0.25
"6027",7,69,13,0.25
"6028",1,69,65,0.2
"6029",2,69,65,0
"6030",3,69,65,0
"6031",4,69,65,0.2
"6032",5,69,65,0
"6033",6,69,65,0
"6034",7,69,65,0
"6035",1,69,11,0.125
"6036",2,69,11,0
"6037",3,69,11,0.25
"6038",4,69,11,0.25
"6039",5,69,11,0
"6040",6,69,11,0
"6041",7,69,11,0.166666666666667
"6042",1,69,45,0
"6043",2,69,45,0
"6044",3,69,45,0.166666666666667
"6045",4,69,45,0
"6046",5,69,45,0
"6047",6,69,45,0
"6048",7,69,45,0
"6049",1,69,54,0.142857142857143
"6050",2,69,54,0.111111111111111
"6051",3,69,54,0
"6052",4,69,54,0
"6053",5,69,54,0.4
"6054",6,69,54,0
"6055",7,69,54,0
"6056",1,69,3,0
"6057",2,69,3,0
"6058",3,69,3,0
"6059",4,69,3,0
"6060",5,69,3,0
"6061",6,69,3,0
"6062",7,69,3,0
"6063",1,69,49,0
"6064",2,69,49,0
"6065",3,69,49,0
"6066",4,69,49,0
"6067",5,69,49,0
"6068",6,69,49,0.142857142857143
"6069",7,69,49,0.25
"6070",1,73,24,0.5
"6071",2,73,24,0.5
"6072",3,73,24,0.2
"6073",4,73,24,0.25
"6074",5,73,24,0.25
"6075",6,73,24,0.25
"6076",7,73,24,0
"6077",1,73,7,0.4
"6078",2,73,7,0.25
"6079",3,73,7,0.25
"6080",4,73,7,0.25
"6081",5,73,7,0.5
"6082",6,73,7,0.25
"6083",7,73,7,0.6
"6084",1,73,40,0.333333333333333
"6085",2,73,40,0.428571428571429
"6086",3,73,40,0.375
"6087",4,73,40,0.333333333333333
"6088",5,73,40,0.166666666666667
"6089",6,73,40,0.25
"6090",7,73,40,0.666666666666667
"6091",1,73,67,0.625
"6092",2,73,67,0.25
"6093",3,73,67,0.5
"6094",4,73,67,0.2
"6095",5,73,67,0.5
"6096",6,73,67,0.5
"6097",7,73,67,0.5
"6098",1,73,50,0.5
"6099",2,73,50,0.25
"6100",3,73,50,0.333333333333333
"6101",4,73,50,0.5
"6102",5,73,50,0.75
"6103",6,73,50,0.25
"6104",7,73,50,0.75
"6105",1,73,6,0.333333333333333
"6106",2,73,6,0.142857142857143
"6107",3,73,6,0.25
"6108",4,73,6,0.4
"6109",5,73,6,0.285714285714286
"6110",6,73,6,0.5
"6111",7,73,6,0.5
"6112",1,73,58,0.2
"6113",2,73,58,0.2
"6114",3,73,58,1
"6115",4,73,58,0.75
"6116",5,73,58,0.5
"6117",6,73,58,0.75
"6118",7,73,58,0.25
"6119",1,73,66,0.166666666666667
"6120",2,73,66,0.2
"6121",3,73,66,0.166666666666667
"6122",4,73,66,0.6
"6123",5,73,66,0.25
"6124",6,73,66,0.285714285714286
"6125",7,73,66,0.8
"6126",1,73,47,0.4
"6127",2,73,47,0.25
"6128",3,73,47,1
"6129",4,73,47,1
"6130",5,73,47,0.25
"6131",6,73,47,0.75
"6132",7,73,47,0.6
"6133",1,73,19,0
"6134",2,73,19,0.25
"6135",3,73,19,0.5
"6136",4,73,19,0.25
"6137",5,73,19,0.2
"6138",6,73,19,0
"6139",7,73,19,0.285714285714286
"6140",1,73,27,0.8
"6141",2,73,27,0.272727272727273
"6142",3,73,27,0.6
"6143",4,73,27,0.5
"6144",5,73,27,0.125
"6145",6,73,27,0.8
"6146",7,73,27,0.333333333333333
"6147",1,73,26,0.285714285714286
"6148",2,73,26,0.2
"6149",3,73,26,0.375
"6150",4,73,26,0.3
"6151",5,73,26,0.222222222222222
"6152",6,73,26,0.222222222222222
"6153",7,73,26,0.375
"6154",1,73,62,0.4
"6155",2,73,62,0.125
"6156",3,73,62,0.285714285714286
"6157",4,73,62,1
"6158",5,73,62,0.8
"6159",6,73,62,0.166666666666667
"6160",7,73,62,0.4
"6161",1,73,68,0.25
"6162",2,73,68,0.5
"6163",3,73,68,0.75
"6164",4,73,68,0.5
"6165",5,73,68,0.75
"6166",6,73,68,0.5
"6167",7,73,68,0.75
"6168",1,73,42,0.4
"6169",2,73,42,0.5
"6170",3,73,42,0.25
"6171",4,73,42,0.5
"6172",5,73,42,0.25
"6173",6,73,42,0.5
"6174",7,73,42,0.25
"6175",1,73,12,0.125
"6176",2,73,12,0.428571428571429
"6177",3,73,12,0.1
"6178",4,73,12,0.4
"6179",5,73,12,0.25
"6180",6,73,12,0.375
"6181",7,73,12,0.5
"6182",1,73,69,0.333333333333333
"6183",2,73,69,0.4
"6184",3,73,69,0.166666666666667
"6185",4,73,69,0.75
"6186",5,73,69,0.5
"6187",6,73,69,0.25
"6188",7,73,69,0.75
"6189",1,73,44,0.75
"6190",2,73,44,0.5
"6191",3,73,44,0.25
"6192",4,73,44,0.5
"6193",5,73,44,0.75
"6194",6,73,44,0.4
"6195",7,73,44,0.5
"6196",1,73,10,0.125
"6197",2,73,10,0.75
"6198",3,73,10,0.5
"6199",4,73,10,0.6
"6200",5,73,10,0.25
"6201",6,73,10,0.5
"6202",7,73,10,0.5
"6203",1,73,41,0.8
"6204",2,73,41,0.4
"6205",3,73,41,0.6
"6206",4,73,41,0.5
"6207",5,73,41,1
"6208",6,73,41,0.25
"6209",7,73,41,0.333333333333333
"6210",1,73,70,0.4
"6211",2,73,70,0.25
"6212",3,73,70,0.2
"6213",4,73,70,0.5
"6214",5,73,70,0.25
"6215",6,73,70,0.75
"6216",7,73,70,0.6
"6217",1,73,48,0.2
"6218",2,73,48,1
"6219",3,73,48,0.75
"6220",4,73,48,0.75
"6221",5,73,48,0.75
"6222",6,73,48,0.75
"6223",7,73,48,0.5
"6224",1,73,8,0.238095238095238
"6225",2,73,8,0.3
"6226",3,73,8,0.375
"6227",4,73,8,0
"6228",5,73,8,0.333333333333333
"6229",6,73,8,0.333333333333333
"6230",7,73,8,0.333333333333333
"6231",1,73,9,0.142857142857143
"6232",2,73,9,0.333333333333333
"6233",3,73,9,0.285714285714286
"6234",4,73,9,0.5
"6235",5,73,9,0.5
"6236",6,73,9,0.25
"6237",7,73,9,0.5
"6238",1,73,25,0.142857142857143
"6239",2,73,25,0.166666666666667
"6240",3,73,25,0.285714285714286
"6241",4,73,25,0.166666666666667
"6242",5,73,25,0.2
"6243",6,73,25,0.285714285714286
"6244",7,73,25,0.6
"6245",1,73,20,0.571428571428571
"6246",2,73,20,0.142857142857143
"6247",3,73,20,0.5
"6248",4,73,20,0.5
"6249",5,73,20,0.25
"6250",6,73,20,0
"6251",7,73,20,0.6
"6252",1,73,17,0.5
"6253",2,73,17,0.4
"6254",3,73,17,0.166666666666667
"6255",4,73,17,0.25
"6256",5,73,17,0.4
"6257",6,73,17,0.5
"6258",7,73,17,0.25
"6259",1,73,51,0.125
"6260",2,73,51,0.125
"6261",3,73,51,0.142857142857143
"6262",4,73,51,0.8
"6263",5,73,51,0.5
"6264",6,73,51,0.75
"6265",7,73,51,0.75
"6266",1,73,55,0.285714285714286
"6267",2,73,55,0.375
"6268",3,73,55,0.333333333333333
"6269",4,73,55,0.125
"6270",5,73,55,0.111111111111111
"6271",6,73,55,0.166666666666667
"6272",7,73,55,0.4
"6273",1,73,64,0.25
"6274",2,73,64,0.2
"6275",3,73,64,0.5
"6276",4,73,64,0.666666666666667
"6277",5,73,64,0.6
"6278",6,73,64,0.5
"6279",7,73,64,0.75
"6280",1,73,72,0
"6281",2,73,72,0.4
"6282",3,73,72,0.25
"6283",4,73,72,0.25
"6284",5,73,72,0.75
"6285",6,73,72,0.5
"6286",7,73,72,0.75
"6287",1,73,43,0.25
"6288",2,73,43,0.5
"6289",3,73,43,0.5
"6290",4,73,43,0.714285714285714
"6291",5,73,43,1
"6292",6,73,43,0.25
"6293",7,73,43,0.714285714285714
"6294",1,73,1,0.5
"6295",2,73,1,0.6
"6296",3,73,1,0.2
"6297",4,73,1,0.5
"6298",5,73,1,0.5
"6299",6,73,1,0.8
"6300",7,73,1,0.5
"6301",1,73,18,0.285714285714286
"6302",2,73,18,0.5
"6303",3,73,18,0.25
"6304",4,73,18,0.25
"6305",5,73,18,0.25
"6306",6,73,18,0.25
"6307",7,73,18,0.6
"6308",1,73,53,0.285714285714286
"6309",2,73,53,0.25
"6310",3,73,53,0.25
"6311",4,73,53,0.333333333333333
"6312",5,73,53,0.5
"6313",6,73,53,0.5
"6314",7,73,53,0.8
"6315",1,73,52,0.4
"6316",2,73,52,0.428571428571429
"6317",3,73,52,0.714285714285714
"6318",4,73,52,0.2
"6319",5,73,52,0.5
"6320",6,73,52,0
"6321",7,73,52,0
"6322",1,73,2,0.285714285714286
"6323",2,73,2,0.307692307692308
"6324",3,73,2,0.285714285714286
"6325",4,73,2,0.333333333333333
"6326",5,73,2,0.75
"6327",6,73,2,0.5
"6328",7,73,2,0.166666666666667
"6329",1,73,61,0.25
"6330",2,73,61,0.571428571428571
"6331",3,73,61,0.285714285714286
"6332",4,73,61,0.571428571428571
"6333",5,73,61,0.642857142857143
"6334",6,73,61,0.666666666666667
"6335",7,73,61,0.4
"6336",1,73,74,0.6
"6337",2,73,74,0.5
"6338",3,73,74,0.714285714285714
"6339",4,73,74,0.25
"6340",5,73,74,0.5
"6341",6,73,74,0.75
"6342",7,73,74,0.5
"6343",1,73,63,0.272727272727273
"6344",2,73,63,0.181818181818182
"6345",3,73,63,0.363636363636364
"6346",4,73,63,0.111111111111111
"6347",5,73,63,0.375
"6348",6,73,63,0.428571428571429
"6349",7,73,63,0.666666666666667
"6350",1,73,57,0.75
"6351",2,73,57,0.5
"6352",3,73,57,0.25
"6353",4,73,57,0.75
"6354",5,73,57,0.25
"6355",6,73,57,0.2
"6356",7,73,57,0.25
"6357",1,73,71,0.75
"6358",2,73,71,0.75
"6359",3,73,71,0.428571428571429
"6360",4,73,71,0.75
"6361",5,73,71,0.8
"6362",6,73,71,0.2
"6363",7,73,71,0.2
"6364",1,73,56,0.4
"6365",2,73,56,0.222222222222222
"6366",3,73,56,0.666666666666667
"6367",4,73,56,0.714285714285714
"6368",5,73,56,0.375
"6369",6,73,56,0.4
"6370",7,73,56,0.142857142857143
"6371",1,73,15,0.333333333333333
"6372",2,73,15,0.285714285714286
"6373",3,73,15,0.214285714285714
"6374",4,73,15,0.142857142857143
"6375",5,73,15,0.428571428571429
